"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",165,1661,769,114,1022
"GM",500,45346,15002,1060,7824
"Tolerant",35,4741,679,18,135
"Vulnerable",45,901,161,9356,12255
"Unclassified",252,4739,735,14263,295270
