"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",47,1,34,48,84
"GM",0,1,4,0,3
"Tolerant",12,3,34,19,63
"Vulnerable",71,12,33,1074,885
"Unclassified",143,21,126,1337,25200
