"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,12,8,0,19
"GM",2,22414,536395,243,10064
"Tolerant",1,492811,307817,517,17355
"Vulnerable",0,328,728,2805,4714
"Unclassified",2,6254,8668,2992,68397
