"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"GM",0,2823,444,185,188
"Tolerant",1,477,202,17,23
"Vulnerable",0,395,45,746,491
"Unclassified",19,3831,823,16090,58803
