"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,12,0,118
"GM",3,35543,267332,7869,39264
"Tolerant",18,302974,284280,28190,83086
"Vulnerable",7,4198,43127,17367,19133
"Unclassified",31,13885,41098,15000,146429
