"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2236,1271,7549,92,7232
"GM",2441,72904,46327,2065,17772
"Tolerant",5200,18595,259742,14462,51563
"Vulnerable",49,1553,655,990,2781
"Unclassified",5506,10736,42933,3315,64634
