"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",127,2422,1681,568,1453
"GM",399,47945,55498,1389,1617
"Tolerant",187,50692,10764,674,1024
"Vulnerable",25,1119,676,1614,2461
"Unclassified",53,964,764,230,51026
