"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",10,10,5,24,239
"GM",9,105,275,200,81
"Tolerant",5,91,40,421,9
"Vulnerable",47,188,202,1670,1653
"Unclassified",32,96,60,779,16777
