"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",829,119,158,848,3436
"GM",436,4067,1824,3037,1590
"Tolerant",280,427,514,1932,1225
"Vulnerable",1049,2016,1255,10636,7349
"Unclassified",17353,5113,4405,47439,162509
