"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2096,5,1498,6224,4883
"GM",51,0,209,92,114
"Tolerant",769,15,6116,4158,3606
"Vulnerable",5744,9,5374,70978,18330
"Unclassified",3642,27,4386,20704,31370
