"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",65,53,337,29,94
"GM",541,21235,25839,3527,283
"Tolerant",670,31976,28231,11363,1307
"Vulnerable",105,5544,17303,93446,895
"Unclassified",49,1173,1675,2357,128908
