"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,0,13
"GM",0,1754,14,653,1683
"Tolerant",0,175,2,17,643
"Vulnerable",0,379,72,547,7715
"Unclassified",1,2837,483,2359,97276
