"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,1
"GM",11149,3245,64,9131
"Tolerant",1559,1439,23,2660
"Vulnerable",4100,1895,8344,141436
"Unclassified",6506,2936,6478,271177
