"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",17788,3,347024,207,972
"GM",0,0,25,0,0
"Tolerant",373361,16,638325,1436,3367
"Vulnerable",137,0,1526,2268,37
"Unclassified",3364,3,12990,255,69394
