"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3,18,49,37,265
"GM",10,23290,83327,2999,6739
"Tolerant",6,91701,8312,2178,5944
"Vulnerable",113,1610,1955,30719,69543
"Unclassified",331,6919,10065,54894,251545
