"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,0,1,2
"GM",241,106,140,811
"Tolerant",359,259,226,1362
"Vulnerable",192,207,6803,24595
"Unclassified",597,933,20069,69393
