"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,1
"GM",655,1056,101,318
"Tolerant",953,550,68,489
"Vulnerable",39,51,1236,8720
"Unclassified",599,878,4302,106281
