"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",880,22,201,8213
"Tolerant",6858,17279,56152,21564
"Vulnerable",16197,40198,144508,72430
"Unclassified",12045,5165,40196,140308
