"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",4691,4031,16436,3971
"Tolerant",3867,15111,43584,2122
"Vulnerable",13788,52019,151514,64711
"Unclassified",9380,10242,28737,158012
