"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",114,8,70,71,147
"GM",227,147,940,110,81
"Tolerant",422,806,2795,586,313
"Vulnerable",110,146,765,15925,1128
"Unclassified",794,451,1305,3492,77059
