"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",22340,20302,2888,456
"GM",0,2,0,0
"Tolerant",18541,74331,18697,2061
"Vulnerable",1667,25211,168778,24152
"Unclassified",4392,3675,44750,211665
