"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",6111,13758,5682,26798
"Tolerant",9766,68241,27608,29938
"Vulnerable",3971,41705,129129,70841
"Unclassified",16657,18046,60096,115561
