"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,35,125
"GM",0,1,0,1
"Tolerant",0,248,240,476
"Vulnerable",5,91,23990,18170
"Unclassified",1,180,6601,16425
