"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",911,129,42,273,3965
"GM",6,23219,9254,1896,14164
"Tolerant",1,3694,1067,155,2332
"Vulnerable",13,3373,1023,11095,63717
"Unclassified",169,7936,1604,10466,231646
