"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4,167,46,89,1
"GM",102,66368,140161,1376,1472
"Tolerant",108,137539,18349,1730,1198
"Vulnerable",1,704,410,4331,1282
"Unclassified",43,4113,1518,1452,56158
