"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",128,313,1147,1633
"GM",0,0,0,1
"Tolerant",876,2477,3755,3010
"Vulnerable",5446,5226,78768,19027
"Unclassified",4957,4323,58966,60400
