"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",18160,8577,48415,656
"GM",0,1,2,0
"Tolerant",549,1620,669,333
"Vulnerable",3705,2161,65759,1793
"Unclassified",1076,190,2041,94746
