"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",86,0,135,778,1449
"GM",0,0,0,2,5
"Tolerant",152,0,1342,1283,2997
"Vulnerable",1698,0,5974,89070,77767
"Unclassified",1285,1,2667,17334,46428
