"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2291,4303,961,2729,297
"GM",176,121004,60755,15188,834
"Tolerant",109,73423,19799,7031,288
"Vulnerable",20,22396,5562,45160,548
"Unclassified",83,2023,870,2056,116671
