"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",814,9383,882,2285
"Tolerant",10352,135413,26830,16501
"Vulnerable",476,29787,55081,32068
"Unclassified",3406,24554,41827,132333
