"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1192,10494,803,515
"Tolerant",9561,158103,28294,8517
"Vulnerable",702,30938,95816,15041
"Unclassified",1690,15763,44407,100156
