"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",147,506,417,2301
"Tolerant",215,6611,6450,5423
"Vulnerable",191,11283,143525,28324
"Unclassified",1609,4255,104394,75521
