"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",79,0,164,853,282
"Tolerant",255,0,1972,10106,1715
"Vulnerable",174,1,3742,148800,19528
"Unclassified",566,0,1701,57427,143807
