"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,6
"GM",0,0,0,15
"Tolerant",0,14,20,12
"Vulnerable",0,4,1,260
"Unclassified",24,47,688,10232
