"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,4,0,0
"GM",19257,397909,1378,822
"Tolerant",409570,258179,4171,1707
"Vulnerable",1407,3346,5341,90
"Unclassified",1936,2850,380,80913
