"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,20,43,3,62
"GM",0,16800,385352,604,16045
"Tolerant",0,405783,216402,885,29688
"Vulnerable",0,231,477,1761,1403
"Unclassified",1,23681,39886,6115,44019
