"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",71,492,411,0,1475
"GM",610,59403,15399,4,17920
"Tolerant",116,13472,3119,0,5041
"Vulnerable",148,593,369,3,18046
"Unclassified",1495,3015,3002,5,71946
