"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3338,836,11951,125,11635
"GM",1087,47349,51466,122,3026
"Tolerant",19109,33594,344477,727,46642
"Vulnerable",145,73,1158,567,3809
"Unclassified",18745,5744,87421,5078,235782
