"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,17,2,3,145
"GM",12,3023,4128,159,3290
"Tolerant",13,1883,623,227,2187
"Vulnerable",0,1,2,0,14
"Unclassified",51,8057,2761,14677,56473
