"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,2,0,8
"GM",45,6536,5903,390,8225
"Tolerant",3,4156,5252,650,4263
"Vulnerable",0,181,273,16373,29586
"Unclassified",16,4346,5051,26337,137671
