"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,274,303,280,108
"GM",108,180945,594527,26833,7131
"Tolerant",4731,600256,170289,160406,10229
"Vulnerable",63,96294,111629,58262,4200
"Unclassified",14,13484,4912,11012,90795
