"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,49,19,60
"GM",0,3,663,18,81
"Tolerant",2,89,2484,549,620
"Vulnerable",3,209,379,25831,10773
"Unclassified",42,136,1096,20464,43294
