"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",65,8,16,1,1242
"GM",0,0,0,0,12
"Tolerant",20,0,3,0,61
"Vulnerable",0,4,0,0,13
"Unclassified",257,53,79,55,21329
