"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",28565,86895,17676,13417
"Tolerant",103649,139732,21983,6986
"Vulnerable",14263,12135,245184,38514
"Unclassified",6614,5309,21019,314953
