"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",7632,84323,6546,17375
"Tolerant",86407,125063,17854,15081
"Vulnerable",5274,17184,192176,54043
"Unclassified",11330,23187,44351,369068
