"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",7,5,21,276
"GM",0,0,0,23
"Tolerant",10,397,132,1746
"Vulnerable",25,61,2935,2938
"Unclassified",246,267,1017,15198
