"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",136,9084,8614,138,6879
"GM",61,59554,155551,341,15695
"Tolerant",105,153994,21273,149,10351
"Vulnerable",13,216,72,619,2589
"Unclassified",794,24582,13733,6459,138202
