"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",5316,425555,86597,778
"Tolerant",287803,543011,246419,46989
"Vulnerable",9893,114442,374430,92660
"Unclassified",46,39895,94505,669334
