"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",19027,519312,12733,3469
"Tolerant",515287,420932,87040,4625
"Vulnerable",6165,64078,264317,5113
"Unclassified",61674,95899,517891,440111
