"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",26530,474718,2339,20254
"Tolerant",546116,434269,48798,39435
"Vulnerable",10074,39444,222748,114519
"Unclassified",21599,50189,86941,899700
