"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2598,30789,3374,9127
"Tolerant",25449,48991,27746,14972
"Vulnerable",5413,27929,120567,47885
"Unclassified",11091,30205,49543,179960
