"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",5588,30955,4038,2504
"Tolerant",26210,58641,55063,4253
"Vulnerable",7426,33068,216791,25096
"Unclassified",3355,8356,32630,121665
