"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,3749,394,219,65
"GM",4,128952,34008,1408,4904
"Tolerant",0,58609,5706,619,1121
"Vulnerable",0,635,447,6833,3907
"Unclassified",0,5689,1600,5818,43221
