"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",9370,140,230611,367,32661
"GM",2265,137,9027,64,2757
"Tolerant",221690,9534,431769,4547,65233
"Vulnerable",426,169,2250,4747,3142
"Unclassified",14962,419,36793,2345,159182
