"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",150,746,2950,3356
"Tolerant",572,60291,53441,28450
"Vulnerable",978,29971,96296,45725
"Unclassified",916,15849,90079,78821
