"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",281,1800,2287,9311
"Tolerant",573,59687,18632,9668
"Vulnerable",2842,54800,112403,62017
"Unclassified",3506,26467,39648,104669
