"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",12,55,25,2,1
"GM",2824,210677,276675,6401,2573
"Tolerant",1175,277292,41127,2854,2998
"Vulnerable",37,2891,2113,16966,1280
"Unclassified",119,3349,943,1527,62408
