"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",17952,424690,15519,80426
"Tolerant",363355,354957,48958,165217
"Vulnerable",7861,43773,481591,515872
"Unclassified",20657,71075,180485,1137751
