"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",11778,2,381668,6667,16022
"GM",26,0,31,20,39
"Tolerant",395217,21,449345,37214,42774
"Vulnerable",6628,0,30235,462742,171553
"Unclassified",17243,0,48780,192151,1659983
