"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",25486,338014,7195,39130
"Tolerant",403850,316815,34297,139533
"Vulnerable",9730,30817,402344,283662
"Unclassified",51892,102972,257419,1486983
