"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",34238,351897,26377,6806
"GM",1,3,16,0
"Tolerant",390359,440026,106880,20533
"Vulnerable",15540,59871,949310,227925
"Unclassified",5601,28504,273896,992356
