"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",69,194,834,71,45
"GM",209,16038,52340,571,1159
"Tolerant",219,41420,44440,2284,448
"Vulnerable",7,643,1607,18207,6753
"Unclassified",116,1118,1230,4833,76928
