"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,1,1,2
"GM",5080,415,399,1220
"Tolerant",1201,1096,160,135
"Vulnerable",855,419,24884,33654
"Unclassified",2565,651,31280,58345
