"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",25,120,70,0,366
"GM",1553,21190,9749,1,4851
"Tolerant",215,7870,4913,1,1311
"Vulnerable",2,0,1,38,40
"Unclassified",413,2193,2280,5,88616
